id,year,month,nombre,codigoruta,nombreruta,pasajerosadultomayor,pasajerosregulares,pasajerostotales,cant_feriados,nombres_feriados,es_feriado_mes,precipitacion_mm,temperatura_c,dia_semana,es_fin_semana,trimestre,temporada,nivel_precipitacion,feriado_finde,periodo_escolar,ruta_promedio_pasajeros,proporcion_adultos_mayor,year_norm
770,2021,1,"SERVICIOS URBANOS DE OREAMUNO, S.A.",343,CARTAGO-SANTA ROSA DE OREAMUNO-SAN PABLO Y VICEVERSA,105,1609,1714,1,"[""New Year's Day""]",1,16.49,18.79,4,0,1,0,0,0,0,5337.05785123967,0.061224489795918366,0
771,2021,1,"SERVICIOS URBANOS DE OREAMUNO, S.A.",343,CARTAGO-SANTA ROSA DE OREAMUNO-SAN PABLO Y VICEVERSA,65,981,1046,1,"[""New Year's Day""]",1,16.49,18.79,4,0,1,0,0,0,0,5337.05785123967,0.06208213944603629,0
772,2021,1,"SERVICIOS URBANOS DE OREAMUNO, S.A.",343,CARTAGO-SANTA ROSA DE OREAMUNO-SAN PABLO Y VICEVERSA,96,1238,1334,1,"[""New Year's Day""]",1,16.49,18.79,4,0,1,0,0,0,0,5337.05785123967,0.07191011235955057,0
840,2021,1,"TRANSPORTE REMUNERADO GUADALUPE DE CARTAGO (TREGUCA), S.A.",332,CARTAGO-GUADALUPE-LA LIMA POR GUADALUPE Y POR LA JOYA Y VICEVERSA,6697,44586,51283,1,"[""New Year's Day""]",1,16.49,18.79,4,0,1,0,0,0,0,64171.416666666664,0.13058653771156695,0
990,2021,1,"TRANSPORTES HIDALGO GARRO Y PICADO, S.A. (TRANSPORTES HIGAPI, S.A.)",331,CARTAGO-TABLON-TOBOSI-QUEBRADILLAS-BARRANCAS-CORIS-BERMEJO Y RAMALES,154,2650,2804,1,"[""New Year's Day""]",1,16.49,18.79,4,0,1,0,0,0,0,11889.456445993032,0.054901960784313725,0
991,2021,1,"TRANSPORTES HIDALGO GARRO Y PICADO, S.A. (TRANSPORTES HIGAPI, S.A.)",331,CARTAGO-TABLON-TOBOSI-QUEBRADILLAS-BARRANCAS-CORIS-BERMEJO Y RAMALES,1141,22080,23221,1,"[""New Year's Day""]",1,16.49,18.79,4,0,1,0,0,0,0,11889.456445993032,0.04913444147790888,0
992,2021,1,"TRANSPORTES HIDALGO GARRO Y PICADO, S.A. (TRANSPORTES HIGAPI, S.A.)",331,CARTAGO-TABLON-TOBOSI-QUEBRADILLAS-BARRANCAS-CORIS-BERMEJO Y RAMALES,41,2020,2061,1,"[""New Year's Day""]",1,16.49,18.79,4,0,1,0,0,0,0,11889.456445993032,0.01988360814742968,0
993,2021,1,"TRANSPORTES HIDALGO GARRO Y PICADO, S.A. (TRANSPORTES HIGAPI, S.A.)",331,CARTAGO-TABLON-TOBOSI-QUEBRADILLAS-BARRANCAS-CORIS-BERMEJO Y RAMALES,0,46,46,1,"[""New Year's Day""]",1,16.49,18.79,4,0,1,0,0,0,0,11889.456445993032,0.0,0
994,2021,1,"TRANSPORTES HIDALGO GARRO Y PICADO, S.A. (TRANSPORTES HIGAPI, S.A.)",331,CARTAGO-TABLON-TOBOSI-QUEBRADILLAS-BARRANCAS-CORIS-BERMEJO Y RAMALES,0,0,0,1,"[""New Year's Day""]",1,16.49,18.79,4,0,1,0,0,0,0,11889.456445993032,0.0,0
995,2021,1,"TRANSPORTES HIDALGO GARRO Y PICADO, S.A. (TRANSPORTES HIGAPI, S.A.)",331,CARTAGO-TABLON-TOBOSI-QUEBRADILLAS-BARRANCAS-CORIS-BERMEJO Y RAMALES,44,2242,2286,1,"[""New Year's Day""]",1,16.49,18.79,4,0,1,0,0,0,0,11889.456445993032,0.019239177962396152,0
996,2021,1,"TRANSPORTES HIDALGO GARRO Y PICADO, S.A. (TRANSPORTES HIGAPI, S.A.)",331,CARTAGO-TABLON-TOBOSI-QUEBRADILLAS-BARRANCAS-CORIS-BERMEJO Y RAMALES,0,65,65,1,"[""New Year's Day""]",1,16.49,18.79,4,0,1,0,0,0,0,11889.456445993032,0.0,0
997,2021,1,"TRANSPORTES HIDALGO GARRO Y PICADO, S.A. (TRANSPORTES HIGAPI, S.A.)",331,CARTAGO-TABLON-TOBOSI-QUEBRADILLAS-BARRANCAS-CORIS-BERMEJO Y RAMALES,1267,24172,25439,1,"[""New Year's Day""]",1,16.49,18.79,4,0,1,0,0,0,0,11889.456445993032,0.04980345911949686,0
1032,2021,1,"TRANSPORTES MATA IROLA, S.A.",339,CARTAGO-OROSI-PALOMO-RIO MACHO-LA ALEGRIA-PURISIL Y VICEVERSA,589,9632,10221,1,"[""New Year's Day""]",1,16.49,18.79,4,0,1,0,0,0,0,20886.733333333334,0.05762081784386617,0
1033,2021,1,"TRANSPORTES MATA IROLA, S.A.",339,CARTAGO-OROSI-PALOMO-RIO MACHO-LA ALEGRIA-PURISIL Y VICEVERSA,238,7224,7462,1,"[""New Year's Day""]",1,16.49,18.79,4,0,1,0,0,0,0,20886.733333333334,0.03189066059225513,0
1034,2021,1,"TRANSPORTES MATA IROLA, S.A.",339,CARTAGO-OROSI-PALOMO-RIO MACHO-LA ALEGRIA-PURISIL Y VICEVERSA,45,916,961,1,"[""New Year's Day""]",1,16.49,18.79,4,0,1,0,0,0,0,20886.733333333334,0.04677754677754678,0
1035,2021,1,"TRANSPORTES MATA IROLA, S.A.",339,CARTAGO-OROSI-PALOMO-RIO MACHO-LA ALEGRIA-PURISIL Y VICEVERSA,3098,67414,70512,1,"[""New Year's Day""]",1,16.49,18.79,4,0,1,0,0,0,0,20886.733333333334,0.04393516089231773,0
1036,2021,1,"TRANSPORTES MATA IROLA, S.A.",339,CARTAGO-OROSI-PALOMO-RIO MACHO-LA ALEGRIA-PURISIL Y VICEVERSA,15,1708,1723,1,"[""New Year's Day""]",1,16.49,18.79,4,0,1,0,0,0,0,20886.733333333334,0.008700696055684454,0
1057,2021,1,"TRANSPORTES O.E.A.,S.A.",371,CARTAGO-EL YAS-LA FLOR,0,62,62,1,"[""New Year's Day""]",1,16.49,18.79,4,0,1,0,0,0,0,1889.25,0.0,0
1058,2021,1,"TRANSPORTES O.E.A.,S.A.",371,CARTAGO-EL YAS-LA FLOR,182,1670,1852,1,"[""New Year's Day""]",1,16.49,18.79,4,0,1,0,0,0,0,1889.25,0.09821910415542363,0
1062,2021,1,"TRANSPORTES OTTO Y ELADIO LEIVA CAMPOS, S.A.",323 A,CARTAGO-LA ANGELINA  Y VICEVERSA,45,1723,1768,1,"[""New Year's Day""]",1,16.49,18.79,4,0,1,0,0,0,0,2412.5714285714284,0.025438100621820236,0
1063,2021,1,"TRANSPORTES OTTO Y ELADIO LEIVA CAMPOS, S.A.",326,CARTAGO-TRES RIOS Y VICEVERSA,6783,124289,131072,1,"[""New Year's Day""]",1,16.49,18.79,4,0,1,0,0,0,0,133750.6590909091,0.05174978828591701,0
1086,2021,1,"TRANSPORTES RAMIREZ Y CALDERON, S.A.",327,CARTAGO-EL EMPALME-MADRE SELVA Y VICEVERSA,161,1300,1461,1,"[""New Year's Day""]",1,16.49,18.79,4,0,1,0,0,0,0,2309.0,0.11012311901504789,0
1087,2021,1,"TRANSPORTES RAMIREZ Y CALDERON, S.A.",370,CARTAGO-LLANO LOS ANGELES,208,3417,3625,1,"[""New Year's Day""]",1,16.49,18.79,4,0,1,0,0,0,0,4719.333333333333,0.057363485934914506,0
1098,2021,1,"TRANSPORTES SAN BLAS, S.A.",329,CARTAGO-SAN BLAS Y VICEVERSA,2340,20010,22350,1,"[""New Year's Day""]",1,16.49,18.79,4,0,1,0,0,0,0,15857.444444444445,0.10469330231309561,0
1099,2021,1,"TRANSPORTES SAN BLAS, S.A.",329,CARTAGO-SAN BLAS Y VICEVERSA,0,44,44,1,"[""New Year's Day""]",1,16.49,18.79,4,0,1,0,0,0,0,15857.444444444445,0.0,0
1105,2021,1,"TRANSPORTES SERRANO, S.A.",338,CARTAGO-SANTIAGO DE PARAISO,1068,35474,36542,1,"[""New Year's Day""]",1,16.49,18.79,4,0,1,0,0,0,0,11791.866666666667,0.02922584352680404,0
1106,2021,1,"TRANSPORTES SERRANO, S.A.",338,CARTAGO-SANTIAGO DE PARAISO,162,5441,5603,1,"[""New Year's Day""]",1,16.49,18.79,4,0,1,0,0,0,0,11791.866666666667,0.028907922912205567,0
1107,2021,1,"TRANSPORTES SERRANO, S.A.",338,CARTAGO-SANTIAGO DE PARAISO,0,508,508,1,"[""New Year's Day""]",1,16.49,18.79,4,0,1,0,0,0,0,11791.866666666667,0.0,0
1108,2021,1,"TRANSPORTES SERRANO, S.A.",338,CARTAGO-SANTIAGO DE PARAISO,75,2462,2537,1,"[""New Year's Day""]",1,16.49,18.79,4,0,1,0,0,0,0,11791.866666666667,0.02955082742316785,0
1109,2021,1,"TRANSPORTES SERRANO, S.A.",338,CARTAGO-SANTIAGO DE PARAISO,0,0,0,1,"[""New Year's Day""]",1,16.49,18.79,4,0,1,0,0,0,0,11791.866666666667,0.0,0
1136,2021,1,"TRANSPORTES UNIDOS SAN ANTONIO, S.A.",335,CARTAGO-AGUA CALIENTE-LOURDES-MATA DE GUINEO-URBANIZACION COCORI-PROYECTO JESUS JIMENES-COVAO,9118,80220,89338,1,"[""New Year's Day""]",1,16.49,18.79,4,0,1,0,0,0,0,49230.13888888889,0.10206069018010051,0
1137,2021,1,"TRANSPORTES UNIDOS SAN ANTONIO, S.A.",335,CARTAGO-AGUA CALIENTE-LOURDES-MATA DE GUINEO-URBANIZACION COCORI-PROYECTO JESUS JIMENES-COVAO,7872,69272,77144,1,"[""New Year's Day""]",1,16.49,18.79,4,0,1,0,0,0,0,49230.13888888889,0.10204160995527901,0
1138,2021,1,"TRANSPORTES UNIDOS SAN ANTONIO, S.A.",335,CARTAGO-AGUA CALIENTE-LOURDES-MATA DE GUINEO-URBANIZACION COCORI-PROYECTO JESUS JIMENES-COVAO,4622,37608,42230,1,"[""New Year's Day""]",1,16.49,18.79,4,0,1,0,0,0,0,49230.13888888889,0.10944566787431034,0
1139,2021,1,"TRANSPORTES UNIDOS SAN ANTONIO, S.A.",335,CARTAGO-AGUA CALIENTE-LOURDES-MATA DE GUINEO-URBANIZACION COCORI-PROYECTO JESUS JIMENES-COVAO,0,0,0,1,"[""New Year's Day""]",1,16.49,18.79,4,0,1,0,0,0,0,49230.13888888889,0.0,0
1140,2021,1,"TRANSPORTES UNIDOS SAN NICOLAS TRAUSANIC, S. A.",323,CARTAGO-TARAS-SAN NICOLAS-LA LIMA-OCHOMOGO,1550,17476,19026,1,"[""New Year's Day""]",1,16.49,18.79,4,0,1,0,0,0,0,33650.90740740741,0.08146318389656804,0
1141,2021,1,"TRANSPORTES UNIDOS SAN NICOLAS TRAUSANIC, S. A.",323,CARTAGO-TARAS-SAN NICOLAS-LA LIMA-OCHOMOGO,3578,34810,38388,1,"[""New Year's Day""]",1,16.49,18.79,4,0,1,0,0,0,0,33650.90740740741,0.09320378233348095,0
1142,2021,1,"TRANSPORTES UNIDOS SAN NICOLAS TRAUSANIC, S. A.",323,CARTAGO-TARAS-SAN NICOLAS-LA LIMA-OCHOMOGO,3540,34175,37715,1,"[""New Year's Day""]",1,16.49,18.79,4,0,1,0,0,0,0,33650.90740740741,0.09385937002863506,0
1152,2021,1,"VIDAL ENRIQUE Y MINOR, S.A.(VEMSA)",366,CARTAGO-LLANO GRANDE,72,1020,1092,1,"[""New Year's Day""]",1,16.49,18.79,4,0,1,0,0,0,0,4802.638888888889,0.06587374199451052,0
1153,2021,1,"VIDAL ENRIQUE Y MINOR, S.A.(VEMSA)",366,CARTAGO-LLANO GRANDE,205,4000,4205,1,"[""New Year's Day""]",1,16.49,18.79,4,0,1,0,0,0,0,4802.638888888889,0.04873989538754161,0
1179,2021,2,"AUTOBUSES ROMERO, S.A.",334,CARTAGO-CABALLO BLANCO-DULCE NOMBRE-BLANQUILLO Y VICEVERSA,1867,16420,18287,0,['No hay feriados en este mes'],0,11.3,22.28,0,0,1,0,0,0,1,15600.805555555555,0.10208880139982503,0
1180,2021,2,"AUTOBUSES ROMERO, S.A.",334,CARTAGO-CABALLO BLANCO-DULCE NOMBRE-BLANQUILLO Y VICEVERSA,247,3420,3667,0,['No hay feriados en este mes'],0,11.3,22.28,0,0,1,0,0,0,1,15600.805555555555,0.0673391494002181,0
1276,2021,2,"AUTOTRANSPORTES EL GUARCO, S.A.",328,"CARTAGO – TEJAR – SAN ISIDRO – HIGUITO – PARQUE INDUSTRIAL Y VICEVERSA, DISTRITOS GUAYABAL – HACIENDA VIEJA – CARTAGO Y VICEVERSA, CATALINAS – SANTA GERTRUDIS – CARTAGO Y VICEVERSA (APROVECHA EL SERVICIO DEL PARQUE INDUSTRIAL) Y GUATUSO – SAN ISIDRO – CARTAGO Y VICEVERSA",144,2477,2621,0,['No hay feriados en este mes'],0,11.3,22.28,0,0,1,0,0,0,1,30982.49074074074,0.05491990846681922,0
1277,2021,2,"AUTOTRANSPORTES EL GUARCO, S.A.",328,"CARTAGO – TEJAR – SAN ISIDRO – HIGUITO – PARQUE INDUSTRIAL Y VICEVERSA, DISTRITOS GUAYABAL – HACIENDA VIEJA – CARTAGO Y VICEVERSA, CATALINAS – SANTA GERTRUDIS – CARTAGO Y VICEVERSA (APROVECHA EL SERVICIO DEL PARQUE INDUSTRIAL) Y GUATUSO – SAN ISIDRO – CARTAGO Y VICEVERSA",1060,4871,5931,0,['No hay feriados en este mes'],0,11.3,22.28,0,0,1,0,0,0,1,30982.49074074074,0.17869184086311532,0
1278,2021,2,"AUTOTRANSPORTES EL GUARCO, S.A.",328,"CARTAGO – TEJAR – SAN ISIDRO – HIGUITO – PARQUE INDUSTRIAL Y VICEVERSA, DISTRITOS GUAYABAL – HACIENDA VIEJA – CARTAGO Y VICEVERSA, CATALINAS – SANTA GERTRUDIS – CARTAGO Y VICEVERSA (APROVECHA EL SERVICIO DEL PARQUE INDUSTRIAL) Y GUATUSO – SAN ISIDRO – CARTAGO Y VICEVERSA",4753,35949,40702,0,['No hay feriados en este mes'],0,11.3,22.28,0,0,1,0,0,0,1,30982.49074074074,0.11677271945556839,0
1279,2021,2,"AUTOTRANSPORTES EL GUARCO, S.A.",328,"CARTAGO – TEJAR – SAN ISIDRO – HIGUITO – PARQUE INDUSTRIAL Y VICEVERSA, DISTRITOS GUAYABAL – HACIENDA VIEJA – CARTAGO Y VICEVERSA, CATALINAS – SANTA GERTRUDIS – CARTAGO Y VICEVERSA (APROVECHA EL SERVICIO DEL PARQUE INDUSTRIAL) Y GUATUSO – SAN ISIDRO – CARTAGO Y VICEVERSA",763,3980,4743,0,['No hay feriados en este mes'],0,11.3,22.28,0,0,1,0,0,0,1,30982.49074074074,0.16083473861720068,0
1280,2021,2,"AUTOTRANSPORTES EL GUARCO, S.A.",328,"CARTAGO – TEJAR – SAN ISIDRO – HIGUITO – PARQUE INDUSTRIAL Y VICEVERSA, DISTRITOS GUAYABAL – HACIENDA VIEJA – CARTAGO Y VICEVERSA, CATALINAS – SANTA GERTRUDIS – CARTAGO Y VICEVERSA (APROVECHA EL SERVICIO DEL PARQUE INDUSTRIAL) Y GUATUSO – SAN ISIDRO – CARTAGO Y VICEVERSA",2712,21039,23751,0,['No hay feriados en este mes'],0,11.3,22.28,0,0,1,0,0,0,1,30982.49074074074,0.11417985853822836,0
1281,2021,2,"AUTOTRANSPORTES EL GUARCO, S.A.",328,"CARTAGO – TEJAR – SAN ISIDRO – HIGUITO – PARQUE INDUSTRIAL Y VICEVERSA, DISTRITOS GUAYABAL – HACIENDA VIEJA – CARTAGO Y VICEVERSA, CATALINAS – SANTA GERTRUDIS – CARTAGO Y VICEVERSA (APROVECHA EL SERVICIO DEL PARQUE INDUSTRIAL) Y GUATUSO – SAN ISIDRO – CARTAGO Y VICEVERSA",691,5118,5809,0,['No hay feriados en este mes'],0,11.3,22.28,0,0,1,0,0,0,1,30982.49074074074,0.1189328743545611,0
1284,2021,2,"AUTOTRANSPORTES GRANADOS CONTRERAS, S.A.",324,CARTAGO-EL BOSQUE-BLANQUILLO Y VICEVERSA,2228,15200,17428,0,['No hay feriados en este mes'],0,11.3,22.28,0,0,1,0,0,0,1,24402.305555555555,0.12783292214125883,0
1310,2021,2,"AUTOTRANSPORTES LUMACA, S.A.",300,SAN JOSE-CARTAGO Y VICEVERSA,1828,46681,48509,0,['No hay feriados en este mes'],0,11.3,22.28,0,0,1,0,0,0,1,25952.85913705584,0.03768295196866626,0
1311,2021,2,"AUTOTRANSPORTES LUMACA, S.A.",300,SAN JOSE-CARTAGO Y VICEVERSA,937,27464,28401,0,['No hay feriados en este mes'],0,11.3,22.28,0,0,1,0,0,0,1,25952.85913705584,0.032990634462361806,0
1312,2021,2,"AUTOTRANSPORTES LUMACA, S.A.",300,SAN JOSE-CARTAGO Y VICEVERSA,776,18401,19177,0,['No hay feriados en este mes'],0,11.3,22.28,0,0,1,0,0,0,1,25952.85913705584,0.04046303055584524,0
1313,2021,2,"AUTOTRANSPORTES LUMACA, S.A.",300,SAN JOSE-CARTAGO Y VICEVERSA,1870,55632,57502,0,['No hay feriados en este mes'],0,11.3,22.28,0,0,1,0,0,0,1,25952.85913705584,0.03252004243256874,0
1314,2021,2,"AUTOTRANSPORTES LUMACA, S.A.",300,SAN JOSE-CARTAGO Y VICEVERSA,822,25034,25856,0,['No hay feriados en este mes'],0,11.3,22.28,0,0,1,0,0,0,1,25952.85913705584,0.03179023088525351,0
1315,2021,2,"AUTOTRANSPORTES LUMACA, S.A.",300,SAN JOSE-CARTAGO Y VICEVERSA,710,20989,21699,0,['No hay feriados en este mes'],0,11.3,22.28,0,0,1,0,0,0,1,25952.85913705584,0.03271889400921659,0
1316,2021,2,"AUTOTRANSPORTES LUMACA, S.A.",300,SAN JOSE-CARTAGO Y VICEVERSA,1734,55063,56797,0,['No hay feriados en este mes'],0,11.3,22.28,0,0,1,0,0,0,1,25952.85913705584,0.030529243987464347,0
1317,2021,2,"AUTOTRANSPORTES LUMACA, S.A.",300,SAN JOSE-CARTAGO Y VICEVERSA,1869,54934,56803,0,['No hay feriados en este mes'],0,11.3,22.28,0,0,1,0,0,0,1,25952.85913705584,0.03290261249207802,0
1318,2021,2,"AUTOTRANSPORTES LUMACA, S.A.",300,SAN JOSE-CARTAGO Y VICEVERSA,6909,129517,136426,0,['No hay feriados en este mes'],0,11.3,22.28,0,0,1,0,0,0,1,25952.85913705584,0.0506424681331408,0
1319,2021,2,"AUTOTRANSPORTES LUMACA, S.A.",300,SAN JOSE-CARTAGO Y VICEVERSA,802,27714,28516,0,['No hay feriados en este mes'],0,11.3,22.28,0,0,1,0,0,0,1,25952.85913705584,0.028123575411158258,0
1320,2021,2,"AUTOTRANSPORTES LUMACA, S.A.",300,SAN JOSE-CARTAGO Y VICEVERSA,206,7238,7444,0,['No hay feriados en este mes'],0,11.3,22.28,0,0,1,0,0,0,1,25952.85913705584,0.027669576897246473,0
1321,2021,2,"AUTOTRANSPORTES LUMACA, S.A.",300,SAN JOSE-CARTAGO Y VICEVERSA,45,1772,1817,0,['No hay feriados en este mes'],0,11.3,22.28,0,0,1,0,0,0,1,25952.85913705584,0.024752475247524754,0
1322,2021,2,"AUTOTRANSPORTES LUMACA, S.A.",300,SAN JOSE-CARTAGO Y VICEVERSA,32,1234,1266,0,['No hay feriados en este mes'],0,11.3,22.28,0,0,1,0,0,0,1,25952.85913705584,0.025256511444356748,0
1323,2021,2,"AUTOTRANSPORTES LUMACA, S.A.",300,SAN JOSE-CARTAGO Y VICEVERSA,27,1120,1147,0,['No hay feriados en este mes'],0,11.3,22.28,0,0,1,0,0,0,1,25952.85913705584,0.023519163763066203,0
1324,2021,2,"AUTOTRANSPORTES LUMACA, S.A.",300,SAN JOSE-CARTAGO Y VICEVERSA,23,2539,2562,0,['No hay feriados en este mes'],0,11.3,22.28,0,0,1,0,0,0,1,25952.85913705584,0.008973858759266484,0
1325,2021,2,"AUTOTRANSPORTES LUMACA, S.A.",300,SAN JOSE-CARTAGO Y VICEVERSA,21,1589,1610,0,['No hay feriados en este mes'],0,11.3,22.28,0,0,1,0,0,0,1,25952.85913705584,0.01303538175046555,0
1326,2021,2,"AUTOTRANSPORTES LUMACA, S.A.",300,SAN JOSE-CARTAGO Y VICEVERSA,33,2114,2147,0,['No hay feriados en este mes'],0,11.3,22.28,0,0,1,0,0,0,1,25952.85913705584,0.015363128491620111,0
1327,2021,2,"AUTOTRANSPORTES LUMACA, S.A.",300,SAN JOSE-CARTAGO Y VICEVERSA,33,2070,2103,0,['No hay feriados en este mes'],0,11.3,22.28,0,0,1,0,0,0,1,25952.85913705584,0.01568441064638783,0
1328,2021,2,"AUTOTRANSPORTES LUMACA, S.A.",300,SAN JOSE-CARTAGO Y VICEVERSA,4,475,479,0,['No hay feriados en este mes'],0,11.3,22.28,0,0,1,0,0,0,1,25952.85913705584,0.008333333333333333,0
1329,2021,2,"AUTOTRANSPORTES LUMACA, S.A.",300,SAN JOSE-CARTAGO Y VICEVERSA,21,2703,2724,0,['No hay feriados en este mes'],0,11.3,22.28,0,0,1,0,0,0,1,25952.85913705584,0.007706422018348624,0
1330,2021,2,"AUTOTRANSPORTES LUMACA, S.A.",300,SAN JOSE-CARTAGO Y VICEVERSA,23,1460,1483,0,['No hay feriados en este mes'],0,11.3,22.28,0,0,1,0,0,0,1,25952.85913705584,0.01549865229110512,0
1396,2021,2,"AUTOTRANSPORTES SAN JOSE SAN JUAN DE TOBOSI SUR, S.A.",126,SAN JOSE-SAN JUAN NORTE-SAN JUAN SUR-RIO CONEJO-LOMA LARGA-SANTA ELENA ABAJO- SANTA ELENA ARRIBA- LA GUARIA- EL ALUMBRE- COPALCHI-CARTAGO,1715,22905,24620,0,['No hay feriados en este mes'],0,11.3,22.28,0,0,1,0,0,0,1,15852.402777777777,0.06965598472848382,0
1397,2021,2,"AUTOTRANSPORTES SAN JOSE SAN JUAN DE TOBOSI SUR, S.A.",126,SAN JOSE-SAN JUAN NORTE-SAN JUAN SUR-RIO CONEJO-LOMA LARGA-SANTA ELENA ABAJO- SANTA ELENA ARRIBA- LA GUARIA- EL ALUMBRE- COPALCHI-CARTAGO,152,2218,2370,0,['No hay feriados en este mes'],0,11.3,22.28,0,0,1,0,0,0,1,15852.402777777777,0.0641079713201181,0
1462,2021,2,"BUSES METROPOLI, S.A.",307,CARTAGO-COT-SAN JOSE –VOLCAN IRAZU-CARTAGO-TIERRA BLANCA-POTRERO CERRADO-SANATORIO   CARTAGO-SAN JUAN DE CHICUA-LA PASTORA,65,2096,2161,0,['No hay feriados en este mes'],0,11.3,22.28,0,0,1,0,0,0,1,28056.94674556213,0.030064754856614247,0
1463,2021,2,"BUSES METROPOLI, S.A.",307,CARTAGO-COT-SAN JOSE –VOLCAN IRAZU-CARTAGO-TIERRA BLANCA-POTRERO CERRADO-SANATORIO   CARTAGO-SAN JUAN DE CHICUA-LA PASTORA,2109,69580,71689,0,['No hay feriados en este mes'],0,11.3,22.28,0,0,1,0,0,0,1,28056.94674556213,0.02941832891616683,0
1464,2021,2,"BUSES METROPOLI, S.A.",307,CARTAGO-COT-SAN JOSE –VOLCAN IRAZU-CARTAGO-TIERRA BLANCA-POTRERO CERRADO-SANATORIO   CARTAGO-SAN JUAN DE CHICUA-LA PASTORA,1134,37681,38815,0,['No hay feriados en este mes'],0,11.3,22.28,0,0,1,0,0,0,1,28056.94674556213,0.029214756801319044,0
1465,2021,2,"BUSES METROPOLI, S.A.",307,CARTAGO-COT-SAN JOSE –VOLCAN IRAZU-CARTAGO-TIERRA BLANCA-POTRERO CERRADO-SANATORIO   CARTAGO-SAN JUAN DE CHICUA-LA PASTORA,67,2180,2247,0,['No hay feriados en este mes'],0,11.3,22.28,0,0,1,0,0,0,1,28056.94674556213,0.029804270462633453,0
1466,2021,2,"BUSES METROPOLI, S.A.",307,CARTAGO-COT-SAN JOSE –VOLCAN IRAZU-CARTAGO-TIERRA BLANCA-POTRERO CERRADO-SANATORIO   CARTAGO-SAN JUAN DE CHICUA-LA PASTORA,170,6949,7119,0,['No hay feriados en este mes'],0,11.3,22.28,0,0,1,0,0,0,1,28056.94674556213,0.023876404494382022,0
1467,2021,2,"BUSES SAN IGNACIO DE LOYOLA, S.A.",322,CARTAGO-LOYOLA-QUIRCOT CON EXTENSIONES A BARRIO EL CARMEN-SAN RAFAEL-COOPERROSALES-PARQUE INDUSTRIAL-LOS COLEGIOS Y VICEVERSA,3775,29157,32932,0,['No hay feriados en este mes'],0,11.3,22.28,0,0,1,0,0,0,1,14030.994152046784,0.11462666626180427,0
1468,2021,2,"BUSES SAN IGNACIO DE LOYOLA, S.A.",322,CARTAGO-LOYOLA-QUIRCOT CON EXTENSIONES A BARRIO EL CARMEN-SAN RAFAEL-COOPERROSALES-PARQUE INDUSTRIAL-LOS COLEGIOS Y VICEVERSA,0,0,0,0,['No hay feriados en este mes'],0,11.3,22.28,0,0,1,0,0,0,1,14030.994152046784,0.0,0
1469,2021,2,"BUSES SAN IGNACIO DE LOYOLA, S.A.",322,CARTAGO-LOYOLA-QUIRCOT CON EXTENSIONES A BARRIO EL CARMEN-SAN RAFAEL-COOPERROSALES-PARQUE INDUSTRIAL-LOS COLEGIOS Y VICEVERSA,987,6091,7078,0,['No hay feriados en este mes'],0,11.3,22.28,0,0,1,0,0,0,1,14030.994152046784,0.13942647266563074,0
1470,2021,2,"BUSES SAN IGNACIO DE LOYOLA, S.A.",322,CARTAGO-LOYOLA-QUIRCOT CON EXTENSIONES A BARRIO EL CARMEN-SAN RAFAEL-COOPERROSALES-PARQUE INDUSTRIAL-LOS COLEGIOS Y VICEVERSA,0,367,367,0,['No hay feriados en este mes'],0,11.3,22.28,0,0,1,0,0,0,1,14030.994152046784,0.0,0
1617,2021,2,"COOPERATIVA DE TRANSPORTISTAS DE PARAISO, R. L. (COOPEPAR R.L.)",316,SAN JOSE-PARAISO DE CARTAGO,1204,36150,37354,0,['No hay feriados en este mes'],0,11.3,22.28,0,0,1,0,0,0,1,37923.305555555555,0.03223129433810735,0
1618,2021,2,"COOPERATIVA DE TRANSPORTISTAS DE PARAISO, R. L. (COOPEPAR R.L.)",336,CARTAGO-PARAISO Y EXTENSIONES - CACHI-LOAIZA-PEÑAS BLANCAS-TUCURRIQUE-EL HUMO-PIEDRA AZUL-REGADO-BARRIO LA MINITA,5716,189853,195569,0,['No hay feriados en este mes'],0,11.3,22.28,0,0,1,0,0,0,1,29720.25316455696,0.029227386613488775,0
1619,2021,2,"COOPERATIVA DE TRANSPORTISTAS DE PARAISO, R. L. (COOPEPAR R.L.)",336,CARTAGO-PARAISO Y EXTENSIONES - CACHI-LOAIZA-PEÑAS BLANCAS-TUCURRIQUE-EL HUMO-PIEDRA AZUL-REGADO-BARRIO LA MINITA,180,4736,4916,0,['No hay feriados en este mes'],0,11.3,22.28,0,0,1,0,0,0,1,29720.25316455696,0.036607687614399025,0
1620,2021,2,"COOPERATIVA DE TRANSPORTISTAS DE PARAISO, R. L. (COOPEPAR R.L.)",336,CARTAGO-PARAISO Y EXTENSIONES - CACHI-LOAIZA-PEÑAS BLANCAS-TUCURRIQUE-EL HUMO-PIEDRA AZUL-REGADO-BARRIO LA MINITA,0,2493,2493,0,['No hay feriados en este mes'],0,11.3,22.28,0,0,1,0,0,0,1,29720.25316455696,0.0,0
1621,2021,2,"COOPERATIVA DE TRANSPORTISTAS DE PARAISO, R. L. (COOPEPAR R.L.)",336,CARTAGO-PARAISO Y EXTENSIONES - CACHI-LOAIZA-PEÑAS BLANCAS-TUCURRIQUE-EL HUMO-PIEDRA AZUL-REGADO-BARRIO LA MINITA,2348,65307,67655,0,['No hay feriados en este mes'],0,11.3,22.28,0,0,1,0,0,0,1,29720.25316455696,0.034704978124630484,0
