id,year,month,nombre,codigoruta,nombreruta,pasajerosadultomayor,pasajerosregulares
29081,2023,2,"AUTOTRANSPORTES EL GUARCO, S.A.",328,"CARTAGO – TEJAR – SAN ISIDRO – HIGUITO – PARQUE INDUSTRIAL Y VICEVERSA, DISTRITOS GUAYABAL – HACIENDA VIEJA – CARTAGO Y VICEVERSA, CATALINAS – SANTA GERTRUDIS – CARTAGO Y VICEVERSA (APROVECHA EL SERVICIO DEL PARQUE INDUSTRIAL) Y GUATUSO – SAN ISIDRO – CARTAGO Y VICEVERSA",2620,13442
29085,2023,2,"AUTOTRANSPORTES GRANADOS CONTRERAS, S.A.",324,CARTAGO-EL BOSQUE-BLANQUILLO Y VICEVERSA,3000,27188
29101,2023,2,"AUTOTRANSPORTES LUMACA, S.A.",300,SAN JOSE-CARTAGO Y VICEVERSA,2467,49642
29102,2023,2,"AUTOTRANSPORTES LUMACA, S.A.",300,SAN JOSE-CARTAGO Y VICEVERSA,1428,33000
29103,2023,2,"AUTOTRANSPORTES LUMACA, S.A.",300,SAN JOSE-CARTAGO Y VICEVERSA,993,18395
29104,2023,2,"AUTOTRANSPORTES LUMACA, S.A.",300,SAN JOSE-CARTAGO Y VICEVERSA,2906,64306
29105,2023,2,"AUTOTRANSPORTES LUMACA, S.A.",300,SAN JOSE-CARTAGO Y VICEVERSA,1029,25611
29106,2023,2,"AUTOTRANSPORTES LUMACA, S.A.",300,SAN JOSE-CARTAGO Y VICEVERSA,898,21657
29107,2023,2,"AUTOTRANSPORTES LUMACA, S.A.",300,SAN JOSE-CARTAGO Y VICEVERSA,1842,58359
29108,2023,2,"AUTOTRANSPORTES LUMACA, S.A.",300,SAN JOSE-CARTAGO Y VICEVERSA,1972,63458
29109,2023,2,"AUTOTRANSPORTES LUMACA, S.A.",300,SAN JOSE-CARTAGO Y VICEVERSA,7829,124637
29110,2023,2,"AUTOTRANSPORTES LUMACA, S.A.",300,SAN JOSE-CARTAGO Y VICEVERSA,1009,32473
29111,2023,2,"AUTOTRANSPORTES LUMACA, S.A.",300,SAN JOSE-CARTAGO Y VICEVERSA,288,7782
29112,2023,2,"AUTOTRANSPORTES LUMACA, S.A.",300,SAN JOSE-CARTAGO Y VICEVERSA,44,2271
29113,2023,2,"AUTOTRANSPORTES LUMACA, S.A.",300,SAN JOSE-CARTAGO Y VICEVERSA,25,1175
29114,2023,2,"AUTOTRANSPORTES LUMACA, S.A.",300,SAN JOSE-CARTAGO Y VICEVERSA,23,1364
29115,2023,2,"AUTOTRANSPORTES LUMACA, S.A.",300,SAN JOSE-CARTAGO Y VICEVERSA,59,3653
29116,2023,2,"AUTOTRANSPORTES LUMACA, S.A.",300,SAN JOSE-CARTAGO Y VICEVERSA,30,2355
29117,2023,2,"AUTOTRANSPORTES LUMACA, S.A.",300,SAN JOSE-CARTAGO Y VICEVERSA,39,2437
29118,2023,2,"AUTOTRANSPORTES LUMACA, S.A.",300,SAN JOSE-CARTAGO Y VICEVERSA,18,2255
29119,2023,2,"AUTOTRANSPORTES LUMACA, S.A.",300,SAN JOSE-CARTAGO Y VICEVERSA,10,657
29120,2023,2,"AUTOTRANSPORTES LUMACA, S.A.",300,SAN JOSE-CARTAGO Y VICEVERSA,49,5258
29121,2023,2,"AUTOTRANSPORTES LUMACA, S.A.",300,SAN JOSE-CARTAGO Y VICEVERSA,80,5264
29122,2023,2,"AUTOTRANSPORTES LUMACA, S.A.",300,SAN JOSE-CARTAGO Y VICEVERSA,4,964
29186,2023,2,"AUTOTRANSPORTES SAN JOSE SAN JUAN DE TOBOSI SUR, S.A.",126,SAN JOSE-SAN JUAN NORTE-SAN JUAN SUR-RIO CONEJO-LOMA LARGA-SANTA ELENA ABAJO- SANTA ELENA ARRIBA- LA GUARIA- EL ALUMBRE- COPALCHI-CARTAGO,2796,28640
29187,2023,2,"AUTOTRANSPORTES SAN JOSE SAN JUAN DE TOBOSI SUR, S.A.",126,SAN JOSE-SAN JUAN NORTE-SAN JUAN SUR-RIO CONEJO-LOMA LARGA-SANTA ELENA ABAJO- SANTA ELENA ARRIBA- LA GUARIA- EL ALUMBRE- COPALCHI-CARTAGO,157,1731
29253,2023,2,"BUSES METROPOLI, S.A.",307,CARTAGO-COT-SAN JOSE –VOLCAN IRAZU-CARTAGO-TIERRA BLANCA-POTRERO CERRADO-SANATORIO   CARTAGO-SAN JUAN DE CHICUA-LA PASTORA,60,1755
29254,2023,2,"BUSES METROPOLI, S.A.",307,CARTAGO-COT-SAN JOSE –VOLCAN IRAZU-CARTAGO-TIERRA BLANCA-POTRERO CERRADO-SANATORIO   CARTAGO-SAN JUAN DE CHICUA-LA PASTORA,2341,76702
29255,2023,2,"BUSES METROPOLI, S.A.",307,CARTAGO-COT-SAN JOSE –VOLCAN IRAZU-CARTAGO-TIERRA BLANCA-POTRERO CERRADO-SANATORIO   CARTAGO-SAN JUAN DE CHICUA-LA PASTORA,1750,41979
29256,2023,2,"BUSES METROPOLI, S.A.",307,CARTAGO-COT-SAN JOSE –VOLCAN IRAZU-CARTAGO-TIERRA BLANCA-POTRERO CERRADO-SANATORIO   CARTAGO-SAN JUAN DE CHICUA-LA PASTORA,114,8779
29257,2023,2,"BUSES SAN IGNACIO DE LOYOLA, S.A.",322,CARTAGO-LOYOLA-QUIRCOT CON EXTENSIONES A BARRIO EL CARMEN-SAN RAFAEL-COOPERROSALES-PARQUE INDUSTRIAL-LOS COLEGIOS Y VICEVERSA,4720,50798
29258,2023,2,"BUSES SAN IGNACIO DE LOYOLA, S.A.",322,CARTAGO-LOYOLA-QUIRCOT CON EXTENSIONES A BARRIO EL CARMEN-SAN RAFAEL-COOPERROSALES-PARQUE INDUSTRIAL-LOS COLEGIOS Y VICEVERSA,472,8708
29259,2023,2,"BUSES SAN IGNACIO DE LOYOLA, S.A.",322,CARTAGO-LOYOLA-QUIRCOT CON EXTENSIONES A BARRIO EL CARMEN-SAN RAFAEL-COOPERROSALES-PARQUE INDUSTRIAL-LOS COLEGIOS Y VICEVERSA,590,9065
29260,2023,2,"BUSES SAN IGNACIO DE LOYOLA, S.A.",322,CARTAGO-LOYOLA-QUIRCOT CON EXTENSIONES A BARRIO EL CARMEN-SAN RAFAEL-COOPERROSALES-PARQUE INDUSTRIAL-LOS COLEGIOS Y VICEVERSA,0,943
29261,2023,2,"BUSES SAN IGNACIO DE LOYOLA, S.A.",322,CARTAGO-LOYOLA-QUIRCOT CON EXTENSIONES A BARRIO EL CARMEN-SAN RAFAEL-COOPERROSALES-PARQUE INDUSTRIAL-LOS COLEGIOS Y VICEVERSA,118,358
29391,2023,2,"COOPERATIVA DE TRANSPORTISTAS DE PARAISO, R. L. (COOPEPAR R.L.) ",316,SAN JOSE-PARAISO DE CARTAGO,2970,34720
29392,2023,2,"COOPERATIVA DE TRANSPORTISTAS DE PARAISO, R. L. (COOPEPAR R.L.) ",336,CARTAGO-PARAISO Y EXTENSIONES - CACHI-LOAIZA-PEÑAS BLANCAS-TUCURRIQUE-EL HUMO-PIEDRA AZUL-REGADO-BARRIO LA MINITA,13674,175255
29393,2023,2,"COOPERATIVA DE TRANSPORTISTAS DE PARAISO, R. L. (COOPEPAR R.L.) ",336,CARTAGO-PARAISO Y EXTENSIONES - CACHI-LOAIZA-PEÑAS BLANCAS-TUCURRIQUE-EL HUMO-PIEDRA AZUL-REGADO-BARRIO LA MINITA,420,4356
29394,2023,2,"COOPERATIVA DE TRANSPORTISTAS DE PARAISO, R. L. (COOPEPAR R.L.) ",336,CARTAGO-PARAISO Y EXTENSIONES - CACHI-LOAIZA-PEÑAS BLANCAS-TUCURRIQUE-EL HUMO-PIEDRA AZUL-REGADO-BARRIO LA MINITA,0,2518
29395,2023,2,"COOPERATIVA DE TRANSPORTISTAS DE PARAISO, R. L. (COOPEPAR R.L.) ",336,CARTAGO-PARAISO Y EXTENSIONES - CACHI-LOAIZA-PEÑAS BLANCAS-TUCURRIQUE-EL HUMO-PIEDRA AZUL-REGADO-BARRIO LA MINITA,4962,57706
29396,2023,2,"COOPERATIVA DE TRANSPORTISTAS DE PARAISO, R. L. (COOPEPAR R.L.) ",336,CARTAGO-PARAISO Y EXTENSIONES - CACHI-LOAIZA-PEÑAS BLANCAS-TUCURRIQUE-EL HUMO-PIEDRA AZUL-REGADO-BARRIO LA MINITA,1461,7625
29397,2023,2,"COOPERATIVA DE TRANSPORTISTAS DE PARAISO, R. L. (COOPEPAR R.L.) ",336,CARTAGO-PARAISO Y EXTENSIONES - CACHI-LOAIZA-PEÑAS BLANCAS-TUCURRIQUE-EL HUMO-PIEDRA AZUL-REGADO-BARRIO LA MINITA,177,1136
29398,2023,2,"COOPERATIVA DE TRANSPORTISTAS DE PARAISO, R. L. (COOPEPAR R.L.) ",336,CARTAGO-PARAISO Y EXTENSIONES - CACHI-LOAIZA-PEÑAS BLANCAS-TUCURRIQUE-EL HUMO-PIEDRA AZUL-REGADO-BARRIO LA MINITA,0,445
29399,2023,2,"COOPERATIVA DE TRANSPORTISTAS DE PARAISO, R. L. (COOPEPAR R.L.) ",336,CARTAGO-PARAISO Y EXTENSIONES - CACHI-LOAIZA-PEÑAS BLANCAS-TUCURRIQUE-EL HUMO-PIEDRA AZUL-REGADO-BARRIO LA MINITA,4074,43294
29400,2023,2,"COOPERATIVA DE TRANSPORTISTAS DE PARAISO, R. L. (COOPEPAR R.L.) ",336,CARTAGO-PARAISO Y EXTENSIONES - CACHI-LOAIZA-PEÑAS BLANCAS-TUCURRIQUE-EL HUMO-PIEDRA AZUL-REGADO-BARRIO LA MINITA,1122,6191
29401,2023,2,"COOPERATIVA DE TRANSPORTISTAS DE PARAISO, R. L. (COOPEPAR R.L.) ",336,CARTAGO-PARAISO Y EXTENSIONES - CACHI-LOAIZA-PEÑAS BLANCAS-TUCURRIQUE-EL HUMO-PIEDRA AZUL-REGADO-BARRIO LA MINITA,507,4115
29402,2023,2,"COOPERATIVA DE TRANSPORTISTAS DE PARAISO, R. L. (COOPEPAR R.L.) ",336,CARTAGO-PARAISO Y EXTENSIONES - CACHI-LOAIZA-PEÑAS BLANCAS-TUCURRIQUE-EL HUMO-PIEDRA AZUL-REGADO-BARRIO LA MINITA,0,310
29403,2023,2,"COOPERATIVA DE TRANSPORTISTAS DE PARAISO, R. L. (COOPEPAR R.L.) ",336,CARTAGO-PARAISO Y EXTENSIONES - CACHI-LOAIZA-PEÑAS BLANCAS-TUCURRIQUE-EL HUMO-PIEDRA AZUL-REGADO-BARRIO LA MINITA,639,5854
29437,2023,2,"CORPORACION TRANSPORTES EL ALTO, LIMITADA",310,"CARTAGO-LA CRUZ DE CARAVACA-EL ALTO, EXTENSION A MATA DE MORA Y EXTENSION A FINCA PAEZ Y VICEVERSA",1245,17539
29438,2023,2,"CORPORACION TRANSPORTES EL ALTO, LIMITADA",310,"CARTAGO-LA CRUZ DE CARAVACA-EL ALTO, EXTENSION A MATA DE MORA Y EXTENSION A FINCA PAEZ Y VICEVERSA",1114,17264
29439,2023,2,"CORPORACION TRANSPORTES EL ALTO, LIMITADA",310,"CARTAGO-LA CRUZ DE CARAVACA-EL ALTO, EXTENSION A MATA DE MORA Y EXTENSION A FINCA PAEZ Y VICEVERSA",593,11412
29524,2023,2,"GEMON DE CARTAGO, S.A.",342,CARTAGO-PACAYAS-LA PASTORA-SANTA CRUZ,1052,15211
29525,2023,2,"GEMON DE CARTAGO, S.A.",342,CARTAGO-PACAYAS-LA PASTORA-SANTA CRUZ,1486,18004
29526,2023,2,"GEMON DE CARTAGO, S.A.",342,CARTAGO-PACAYAS-LA PASTORA-SANTA CRUZ,61,1376
29527,2023,2,"GEMON DE CARTAGO, S.A.",342,CARTAGO-PACAYAS-LA PASTORA-SANTA CRUZ,863,18642
29528,2023,2,"GEMON DE CARTAGO, S.A.",342,CARTAGO-PACAYAS-LA PASTORA-SANTA CRUZ,49,2240
29593,2023,2,"MADERAS Y MATERIALES DEL SUR, S.A.",337,CARTAGO-FRAILES-SANTA CRUZ,84,751
29594,2023,2,"MADERAS Y MATERIALES DEL SUR, S.A.",337,CARTAGO-FRAILES-SANTA CRUZ,194,3720
29625,2023,2,"MUSOC, S.A.",100,SAN JOSE-CARTAGO-EL EMPALME-DOTA-TARRAZU-LEON CORTES-SAN ISIDRO DE EL GENERAL Y VICEVERSA,610,12187
29626,2023,2,"MUSOC, S.A.",100,SAN JOSE-CARTAGO-EL EMPALME-DOTA-TARRAZU-LEON CORTES-SAN ISIDRO DE EL GENERAL Y VICEVERSA,163,3652
29627,2023,2,"MUSOC, S.A.",100,SAN JOSE-CARTAGO-EL EMPALME-DOTA-TARRAZU-LEON CORTES-SAN ISIDRO DE EL GENERAL Y VICEVERSA,506,11656
29628,2023,2,"MUSOC, S.A.",100,SAN JOSE-CARTAGO-EL EMPALME-DOTA-TARRAZU-LEON CORTES-SAN ISIDRO DE EL GENERAL Y VICEVERSA,215,5529
29629,2023,2,"MUSOC, S.A.",100,SAN JOSE-CARTAGO-EL EMPALME-DOTA-TARRAZU-LEON CORTES-SAN ISIDRO DE EL GENERAL Y VICEVERSA,62,356
29630,2023,2,"MUSOC, S.A.",100,SAN JOSE-CARTAGO-EL EMPALME-DOTA-TARRAZU-LEON CORTES-SAN ISIDRO DE EL GENERAL Y VICEVERSA,546,10706
29658,2023,2,"RUTAS DEL SUR, S.A.",330,CARTAGO-CORRALILLO-SAN ANTONIO-SANTA ELENA ARRIBA-SANTA ELENA ABAJO-RÍO CONEJO Y VICEVERSA,697,11272
29680,2023,2,"SERVICIOS URBANOS DE OREAMUNO, S.A.",325,CARTAGO-SAN RAFAEL DE OREAMUNO-MARIA AUXILIADORA-AGROPECUARIO,4810,20143
29681,2023,2,"SERVICIOS URBANOS DE OREAMUNO, S.A.",325,CARTAGO-SAN RAFAEL DE OREAMUNO-MARIA AUXILIADORA-AGROPECUARIO,105,20190
29682,2023,2,"SERVICIOS URBANOS DE OREAMUNO, S.A.",325,CARTAGO-SAN RAFAEL DE OREAMUNO-MARIA AUXILIADORA-AGROPECUARIO,3288,35748
29683,2023,2,"SERVICIOS URBANOS DE OREAMUNO, S.A.",343,CARTAGO-SANTA ROSA DE OREAMUNO-SAN PABLO Y VICEVERSA,687,15216
29684,2023,2,"SERVICIOS URBANOS DE OREAMUNO, S.A.",343,CARTAGO-SANTA ROSA DE OREAMUNO-SAN PABLO Y VICEVERSA,0,22
29758,2023,2,"TRANSPORTE REMUNERADO GUADALUPE DE CARTAGO (TREGUCA), S.A.",332,CARTAGO-GUADALUPE-LA LIMA POR GUADALUPE Y POR LA JOYA Y VICEVERSA,6115,67417
29920,2023,2,"TRANSPORTES HIDALGO GARRO Y PICADO, S.A. (TRANSPORTES HIGAPI, S.A.)",331,CARTAGO-TABLON-TOBOSI-QUEBRADILLAS-BARRANCAS-CORIS-BERMEJO Y RAMALES,700,5058
29921,2023,2,"TRANSPORTES HIDALGO GARRO Y PICADO, S.A. (TRANSPORTES HIGAPI, S.A.)",331,CARTAGO-TABLON-TOBOSI-QUEBRADILLAS-BARRANCAS-CORIS-BERMEJO Y RAMALES,8132,42031
29922,2023,2,"TRANSPORTES HIDALGO GARRO Y PICADO, S.A. (TRANSPORTES HIGAPI, S.A.)",331,CARTAGO-TABLON-TOBOSI-QUEBRADILLAS-BARRANCAS-CORIS-BERMEJO Y RAMALES,302,3725
29923,2023,2,"TRANSPORTES HIDALGO GARRO Y PICADO, S.A. (TRANSPORTES HIGAPI, S.A.)",331,CARTAGO-TABLON-TOBOSI-QUEBRADILLAS-BARRANCAS-CORIS-BERMEJO Y RAMALES,0,77
29924,2023,2,"TRANSPORTES HIDALGO GARRO Y PICADO, S.A. (TRANSPORTES HIGAPI, S.A.)",331,CARTAGO-TABLON-TOBOSI-QUEBRADILLAS-BARRANCAS-CORIS-BERMEJO Y RAMALES,0,686
29925,2023,2,"TRANSPORTES HIDALGO GARRO Y PICADO, S.A. (TRANSPORTES HIGAPI, S.A.)",331,CARTAGO-TABLON-TOBOSI-QUEBRADILLAS-BARRANCAS-CORIS-BERMEJO Y RAMALES,597,4152
29926,2023,2,"TRANSPORTES HIDALGO GARRO Y PICADO, S.A. (TRANSPORTES HIGAPI, S.A.)",331,CARTAGO-TABLON-TOBOSI-QUEBRADILLAS-BARRANCAS-CORIS-BERMEJO Y RAMALES,0,106
29927,2023,2,"TRANSPORTES HIDALGO GARRO Y PICADO, S.A. (TRANSPORTES HIGAPI, S.A.)",331,CARTAGO-TABLON-TOBOSI-QUEBRADILLAS-BARRANCAS-CORIS-BERMEJO Y RAMALES,9222,46940
29964,2023,2,"TRANSPORTES MATA IROLA, S.A.",339,CARTAGO-OROSI-PALOMO-RIO MACHO-LA ALEGRIA-PURISIL Y VICEVERSA,431,10803
29965,2023,2,"TRANSPORTES MATA IROLA, S.A.",339,CARTAGO-OROSI-PALOMO-RIO MACHO-LA ALEGRIA-PURISIL Y VICEVERSA,376,6733
29966,2023,2,"TRANSPORTES MATA IROLA, S.A.",339,CARTAGO-OROSI-PALOMO-RIO MACHO-LA ALEGRIA-PURISIL Y VICEVERSA,2324,12497
29967,2023,2,"TRANSPORTES MATA IROLA, S.A.",339,CARTAGO-OROSI-PALOMO-RIO MACHO-LA ALEGRIA-PURISIL Y VICEVERSA,2283,53535
29968,2023,2,"TRANSPORTES MATA IROLA, S.A.",339,CARTAGO-OROSI-PALOMO-RIO MACHO-LA ALEGRIA-PURISIL Y VICEVERSA,17,1763
29990,2023,2,"TRANSPORTES O.E.A.,S.A.",371,CARTAGO-EL YAS-LA FLOR,0,162
29991,2023,2,"TRANSPORTES O.E.A.,S.A.",371,CARTAGO-EL YAS-LA FLOR,580,4371
29995,2023,2,"TRANSPORTES OTTO Y ELADIO LEIVA CAMPOS, S.A.",326,CARTAGO-TRES RIOS Y VICEVERSA,9881,164621
30016,2023,2,"TRANSPORTES RAMIREZ Y CALDERON, S.A.",327,CARTAGO-EL EMPALME-MADRE SELVA Y VICEVERSA,264,2410
30017,2023,2,"TRANSPORTES RAMIREZ Y CALDERON, S.A.",370,CARTAGO-LLANO LOS ANGELES,230,5237
30028,2023,2,"TRANSPORTES SAN BLAS, S.A.",329,CARTAGO-SAN BLAS Y VICEVERSA,1900,33624
30029,2023,2,"TRANSPORTES SAN BLAS, S.A.",329,CARTAGO-SAN BLAS Y VICEVERSA,0,65
30042,2023,2,"TRANSPORTES SERRANO, S.A.",338,CARTAGO-SANTIAGO DE PARAISO,1619,40436
30043,2023,2,"TRANSPORTES SERRANO, S.A.",338,CARTAGO-SANTIAGO DE PARAISO,321,8085
30044,2023,2,"TRANSPORTES SERRANO, S.A.",338,CARTAGO-SANTIAGO DE PARAISO,0,550
30045,2023,2,"TRANSPORTES SERRANO, S.A.",338,CARTAGO-SANTIAGO DE PARAISO,52,1480
30046,2023,2,"TRANSPORTES SERRANO, S.A.",338,CARTAGO-SANTIAGO DE PARAISO,0,1492
30077,2023,2,"TRANSPORTES UNIDOS SAN ANTONIO, S.A.",335,CARTAGO-AGUA CALIENTE-LOURDES-MATA DE GUINEO-URBANIZACION COCORI-PROYECTO JESUS JIMENES-COVAO,9444,66822
30078,2023,2,"TRANSPORTES UNIDOS SAN ANTONIO, S.A.",335,CARTAGO-AGUA CALIENTE-LOURDES-MATA DE GUINEO-URBANIZACION COCORI-PROYECTO JESUS JIMENES-COVAO,8769,73095
30079,2023,2,"TRANSPORTES UNIDOS SAN ANTONIO, S.A.",335,CARTAGO-AGUA CALIENTE-LOURDES-MATA DE GUINEO-URBANIZACION COCORI-PROYECTO JESUS JIMENES-COVAO,4181,36229
30080,2023,2,"TRANSPORTES UNIDOS SAN ANTONIO, S.A.",335,CARTAGO-AGUA CALIENTE-LOURDES-MATA DE GUINEO-URBANIZACION COCORI-PROYECTO JESUS JIMENES-COVAO,111,17484
30081,2023,2,"TRANSPORTES UNIDOS SAN NICOLAS TRAUSANIC, S. A.",323,CARTAGO-TARAS-SAN NICOLAS-LA LIMA-OCHOMOGO,1551,17732
30082,2023,2,"TRANSPORTES UNIDOS SAN NICOLAS TRAUSANIC, S. A.",323,CARTAGO-TARAS-SAN NICOLAS-LA LIMA-OCHOMOGO,3262,35531
30083,2023,2,"TRANSPORTES UNIDOS SAN NICOLAS TRAUSANIC, S. A.",323,CARTAGO-TARAS-SAN NICOLAS-LA LIMA-OCHOMOGO,3393,35539
30097,2023,2,"VIDAL ENRIQUE Y MINOR, S.A.(VEMSA)",366,CARTAGO-LLANO GRANDE,295,2125
30098,2023,2,"VIDAL ENRIQUE Y MINOR, S.A.(VEMSA)",366,CARTAGO-LLANO GRANDE,611,9515
30126,2023,3,"AUTOBUSES ROMERO, S.A.",334,CARTAGO-CABALLO BLANCO-DULCE NOMBRE-BLANQUILLO Y VICEVERSA,2419,30198
30127,2023,3,"AUTOBUSES ROMERO, S.A.",334,CARTAGO-CABALLO BLANCO-DULCE NOMBRE-BLANQUILLO Y VICEVERSA,392,6293
30221,2023,3,"AUTOTRANSPORTES EL GUARCO, S.A.",328,"CARTAGO – TEJAR – SAN ISIDRO – HIGUITO – PARQUE INDUSTRIAL Y VICEVERSA, DISTRITOS GUAYABAL – HACIENDA VIEJA – CARTAGO Y VICEVERSA, CATALINAS – SANTA GERTRUDIS – CARTAGO Y VICEVERSA (APROVECHA EL SERVICIO DEL PARQUE INDUSTRIAL) Y GUATUSO – SAN ISIDRO – CARTAGO Y VICEVERSA",328,4254
30222,2023,3,"AUTOTRANSPORTES EL GUARCO, S.A.",328,"CARTAGO – TEJAR – SAN ISIDRO – HIGUITO – PARQUE INDUSTRIAL Y VICEVERSA, DISTRITOS GUAYABAL – HACIENDA VIEJA – CARTAGO Y VICEVERSA, CATALINAS – SANTA GERTRUDIS – CARTAGO Y VICEVERSA (APROVECHA EL SERVICIO DEL PARQUE INDUSTRIAL) Y GUATUSO – SAN ISIDRO – CARTAGO Y VICEVERSA",4654,34181
30223,2023,3,"AUTOTRANSPORTES EL GUARCO, S.A.",328,"CARTAGO – TEJAR – SAN ISIDRO – HIGUITO – PARQUE INDUSTRIAL Y VICEVERSA, DISTRITOS GUAYABAL – HACIENDA VIEJA – CARTAGO Y VICEVERSA, CATALINAS – SANTA GERTRUDIS – CARTAGO Y VICEVERSA (APROVECHA EL SERVICIO DEL PARQUE INDUSTRIAL) Y GUATUSO – SAN ISIDRO – CARTAGO Y VICEVERSA",13354,97113
30224,2023,3,"AUTOTRANSPORTES EL GUARCO, S.A.",328,"CARTAGO – TEJAR – SAN ISIDRO – HIGUITO – PARQUE INDUSTRIAL Y VICEVERSA, DISTRITOS GUAYABAL – HACIENDA VIEJA – CARTAGO Y VICEVERSA, CATALINAS – SANTA GERTRUDIS – CARTAGO Y VICEVERSA (APROVECHA EL SERVICIO DEL PARQUE INDUSTRIAL) Y GUATUSO – SAN ISIDRO – CARTAGO Y VICEVERSA",1244,4963
30225,2023,3,"AUTOTRANSPORTES EL GUARCO, S.A.",328,"CARTAGO – TEJAR – SAN ISIDRO – HIGUITO – PARQUE INDUSTRIAL Y VICEVERSA, DISTRITOS GUAYABAL – HACIENDA VIEJA – CARTAGO Y VICEVERSA, CATALINAS – SANTA GERTRUDIS – CARTAGO Y VICEVERSA (APROVECHA EL SERVICIO DEL PARQUE INDUSTRIAL) Y GUATUSO – SAN ISIDRO – CARTAGO Y VICEVERSA",9952,82318
30226,2023,3,"AUTOTRANSPORTES EL GUARCO, S.A.",328,"CARTAGO – TEJAR – SAN ISIDRO – HIGUITO – PARQUE INDUSTRIAL Y VICEVERSA, DISTRITOS GUAYABAL – HACIENDA VIEJA – CARTAGO Y VICEVERSA, CATALINAS – SANTA GERTRUDIS – CARTAGO Y VICEVERSA (APROVECHA EL SERVICIO DEL PARQUE INDUSTRIAL) Y GUATUSO – SAN ISIDRO – CARTAGO Y VICEVERSA",2949,14555
30230,2023,3,"AUTOTRANSPORTES GRANADOS CONTRERAS, S.A.",324,CARTAGO-EL BOSQUE-BLANQUILLO Y VICEVERSA,2800,28024
30246,2023,3,"AUTOTRANSPORTES LUMACA, S.A.",300,SAN JOSE-CARTAGO Y VICEVERSA,2539,52462
30247,2023,3,"AUTOTRANSPORTES LUMACA, S.A.",300,SAN JOSE-CARTAGO Y VICEVERSA,1472,36174
30248,2023,3,"AUTOTRANSPORTES LUMACA, S.A.",300,SAN JOSE-CARTAGO Y VICEVERSA,1032,19379
30249,2023,3,"AUTOTRANSPORTES LUMACA, S.A.",300,SAN JOSE-CARTAGO Y VICEVERSA,3133,70140
30250,2023,3,"AUTOTRANSPORTES LUMACA, S.A.",300,SAN JOSE-CARTAGO Y VICEVERSA,1215,28740
30251,2023,3,"AUTOTRANSPORTES LUMACA, S.A.",300,SAN JOSE-CARTAGO Y VICEVERSA,861,23189
30252,2023,3,"AUTOTRANSPORTES LUMACA, S.A.",300,SAN JOSE-CARTAGO Y VICEVERSA,1951,62537
30253,2023,3,"AUTOTRANSPORTES LUMACA, S.A.",300,SAN JOSE-CARTAGO Y VICEVERSA,2027,66149
30254,2023,3,"AUTOTRANSPORTES LUMACA, S.A.",300,SAN JOSE-CARTAGO Y VICEVERSA,9287,135030
30255,2023,3,"AUTOTRANSPORTES LUMACA, S.A.",300,SAN JOSE-CARTAGO Y VICEVERSA,1127,35435
30256,2023,3,"AUTOTRANSPORTES LUMACA, S.A.",300,SAN JOSE-CARTAGO Y VICEVERSA,355,8946
30257,2023,3,"AUTOTRANSPORTES LUMACA, S.A.",300,SAN JOSE-CARTAGO Y VICEVERSA,44,2513
30258,2023,3,"AUTOTRANSPORTES LUMACA, S.A.",300,SAN JOSE-CARTAGO Y VICEVERSA,28,1307
30259,2023,3,"AUTOTRANSPORTES LUMACA, S.A.",300,SAN JOSE-CARTAGO Y VICEVERSA,26,1548
30260,2023,3,"AUTOTRANSPORTES LUMACA, S.A.",300,SAN JOSE-CARTAGO Y VICEVERSA,66,4054
30261,2023,3,"AUTOTRANSPORTES LUMACA, S.A.",300,SAN JOSE-CARTAGO Y VICEVERSA,42,2749
30262,2023,3,"AUTOTRANSPORTES LUMACA, S.A.",300,SAN JOSE-CARTAGO Y VICEVERSA,47,2844
30263,2023,3,"AUTOTRANSPORTES LUMACA, S.A.",300,SAN JOSE-CARTAGO Y VICEVERSA,22,2676
30264,2023,3,"AUTOTRANSPORTES LUMACA, S.A.",300,SAN JOSE-CARTAGO Y VICEVERSA,5,792
30265,2023,3,"AUTOTRANSPORTES LUMACA, S.A.",300,SAN JOSE-CARTAGO Y VICEVERSA,98,6299
30266,2023,3,"AUTOTRANSPORTES LUMACA, S.A.",300,SAN JOSE-CARTAGO Y VICEVERSA,89,6017
30267,2023,3,"AUTOTRANSPORTES LUMACA, S.A.",300,SAN JOSE-CARTAGO Y VICEVERSA,4,1060
30333,2023,3,"AUTOTRANSPORTES SAN JOSE SAN JUAN DE TOBOSI SUR, S.A.",126,SAN JOSE-SAN JUAN NORTE-SAN JUAN SUR-RIO CONEJO-LOMA LARGA-SANTA ELENA ABAJO- SANTA ELENA ARRIBA- LA GUARIA- EL ALUMBRE- COPALCHI-CARTAGO,3073,31364
30334,2023,3,"AUTOTRANSPORTES SAN JOSE SAN JUAN DE TOBOSI SUR, S.A.",126,SAN JOSE-SAN JUAN NORTE-SAN JUAN SUR-RIO CONEJO-LOMA LARGA-SANTA ELENA ABAJO- SANTA ELENA ARRIBA- LA GUARIA- EL ALUMBRE- COPALCHI-CARTAGO,215,2155
30397,2023,3,"BUSES METROPOLI, S.A.",307,CARTAGO-COT-SAN JOSE –VOLCAN IRAZU-CARTAGO-TIERRA BLANCA-POTRERO CERRADO-SANATORIO   CARTAGO-SAN JUAN DE CHICUA-LA PASTORA,75,2263
